App Name,Size (bytes),App id,Currency,Price,Rating (All),Rating (Current),Avg Rating (All),Avy Rating (Current),Version,Rating(Content),Prefrence,Supp Devices,Screenshot,Supp Lang,Vpp Lic
Skiplagged — Actually Cheap Flights & Hotels,106739712,823443083,USD,0,1851,11,4.5,4.5,2.0.1,4+,Travel,37,5,2,1
World Craft HD,154244096,823518885,USD,0,3933,82,3,2.5,2.9,4+,Games,40,4,1,1
Multiplayer Terraria edition,15790080,823804745,USD,3.99,6981,628,4,4,1.5,9+,Games,37,5,1,1
SimplePlanes,338566144,823869162,USD,4.99,2767,539,4.5,5,1.5.3,4+,Games,40,5,1,1
Sago Mini Monsters,87442432,824281761,USD,2.99,409,9,4.5,3,1.9,4+,Education,38,5,1,1
Papa's Freezeria To Go!,53638144,824305459,USD,0.99,885,28,4.5,4,1.1.2,4+,Games,37,0,1,1
Brushstroke,61438976,824421012,USD,3.99,1373,116,4.5,4.5,3.1,4+,Photo & Video,37,5,12,1
InsSave - Download & Save Photos & Videos From Instagram With Ease!,2314240,824940089,USD,0.99,107,97,3,3,1.2,4+,Social Networking,38,2,1,1
Photon X Flash Web Browser & Player for iPhone - Full Screen Video plus Games,12853248,825089659,USD,2.99,3,3,1,1,4.2,17+,Utilities,43,0,10,1
Black Elements – Use our cool Wallpapers to change the elements on your Home Screen and Lock Screen to another color!,11292672,826395534,USD,1.99,44,44,1,1,1,4+,Lifestyle,38,0,1,1
Soccer Stars™,67262464,826523703,USD,0,43216,264,4.5,4.5,3.6.2,4+,Games,40,5,9,1
Face Swap Booth – photo faceswap & face changer,27779072,826921329,USD,0,5300,198,4,4,1.6.4,4+,Entertainment,37,5,1,1
Kitchen Scramble: Cooking Game,117025792,828005193,USD,0,17925,13,3.5,2.5,4.3.1,4+,Games,40,4,6,1
Teach Your Monster to Read - Phonics and Reading,95277056,828392046,USD,4.99,75,22,3.5,4.5,3.0.4,4+,Education,40,5,1,1
Gummy Drop! – A Match 3 Puzzle Game,123356160,828578246,USD,0,59158,437,4.5,4.5,2.31.0,4+,Games,38,5,10,1
Theory Test 4-in-1 Bundle - Driving Test Success,1046276096,829581836,USD,4.99,0,0,0,0,2.0.4,4+,Reference,38,5,1,1
"Babbel – Learn Languages Spanish, French & more",135982080,829587759,USD,0,1533,15,4,4,5.5.0,4+,Education,37,5,7,1
Red Onion - Tor-powered web browser for anonymous browsing and darknet,49845248,829739720,USD,1.99,2566,777,4.5,4.5,2.2,17+,Utilities,38,5,5,1
大空ヘクタール農園,109408256,830201595,USD,4.99,0,0,0,0,2.0.0,4+,Games,38,5,1,1
百度手机卫士－wifi管家照片管理防骚扰安全助手,64237568,830302503,USD,0,119,0,4.5,0,3.4.1,4+,Utilities,37,0,1,1
Fix My Car: Custom Mods,53654528,830515294,USD,1.99,87,6,4,3.5,11,4+,Games,40,5,25,1
Leo's Fortune,96093184,830544402,USD,4.99,6776,346,4.5,4.5,1.0.7,9+,Games,37,5,11,1
Fantastical 2 for iPad - Calendar and Reminders,43115520,830708155,USD,9.99,900,15,4.5,5,2.8.4,4+,Productivity,24,5,6,1
Just Dance Now,67874816,833517462,USD,0,2535,181,3.5,3.5,1.6.6,4+,Games,38,5,14,1
Flappy Golf,98557952,833756002,USD,0,14995,3840,4.5,4.5,1.7,4+,Games,38,4,31,1
FTL: Faster Than Light,179816448,833951143,USD,9.99,3832,21,4.5,5,1.5.14,9+,Games,24,5,1,1
LongStory: Choose your own dating game,70488064,833958016,USD,0,1467,70,4,3.5,7.2.0,12+,Games,43,5,1,1
Hairy Face Salon - Messy Shave Makeover,78550016,834246564,USD,0,416,4,2.5,3,1.7,4+,Games,38,4,11,1
SKRWT,34190336,834248867,USD,1.99,230,29,4.5,4.5,1.4,4+,Photo & Video,37,5,21,1
Space Marshals,443423744,834315918,USD,3.99,3515,87,4.5,4.5,1.3.3,12+,Games,38,5,9,1
Forgotten Memories: Alternate Realities,1361486848,834715612,USD,5.99,669,222,4,4.5,1.0.6,12+,Games,38,5,1,1
Scanbot - Scanner App & Fax,149340160,834854351,USD,0,3936,38,4.5,4.5,6.5.3,4+,Utilities,37,5,23,1
Spellspire,68319232,834993441,USD,0,2939,513,4.5,4.5,1.1.4,9+,Games,38,5,1,1
DatPiff,88672256,835217317,USD,0,2815,115,3.5,4.5,4.6.1,17+,Music,37,4,19,1
musical.ly - your video social network,173910016,835599320,USD,0,105429,0,4.5,0,5.7.3,12+,Photo & Video,37,0,21,1
MuseScore Songbook - Sheet Music,86334464,835731296,USD,1.99,403,5,4,3.5,1.13,4+,Music,38,4,1,1
MMX Racing,836734976,835969177,USD,0,12854,1703,4.5,4.5,1.16.9309,4+,Games,38,4,33,1
Wishbone - Compare Anything,117052416,836071680,USD,0,20649,49,4.5,3,5.17.4,12+,Social Networking,37,0,1,1
ArtPose,164829184,836464625,USD,2.99,102,14,4.5,4.5,1.6,12+,Reference,40,4,1,1
"Wayfair - Shop Furniture, Home Decor, Daily Sales",165069824,836767708,USD,0,12578,146,5,5,4.24.2,4+,Shopping,37,5,3,1
Mini Metro,113240064,837860959,USD,4.99,4064,338,5,5,1.6.1,4+,Games,37,5,1,1
Sumotori Dreams,6471680,838455884,USD,0.99,1036,150,4,4,1.3,4+,Games,38,4,1,1
Family Guy: The Quest for Stuff,131257344,838500730,USD,0,104060,269,4.5,4,1.48.3,17+,Games,38,4,19,1
Zenly - Locate your friends in realtime,126879744,838848566,USD,0,427,0,4,0,3.1.0,4+,Social Networking,37,0,23,1
Sunken Secrets,180488192,839210443,USD,0,10849,273,4.5,4,1.9.7,4+,Games,38,5,10,1
Jupiter Jump,16756736,839301889,USD,0,2890,862,4.5,4.5,1.2,4+,Games,40,5,31,1
Make It Rain: The Love of Money,169664512,839599050,USD,0,27556,35,4.5,5,5.8,4+,Games,37,5,31,1
Yup - Homework Help with Math & Science Tutors,99890176,839897809,USD,0,1424,8,4.5,4.5,5.8.8,4+,Education,37,5,1,1
Ninja UP!,37830656,840146800,USD,0,1233,366,4,4.5,1.1.0,4+,Games,39,4,2,1
"VIDO - Rewards, Music and Videos for YouTube",47266816,840190552,USD,0,2133,32,4.5,3.5,4.23,17+,Entertainment,37,4,1,1
Skullduggery!,149618688,840469989,USD,2.99,409,132,4.5,5,1.3,9+,Games,40,5,1,1
Rules!,56890368,840811083,USD,2.99,835,17,4.5,4.5,4.0.4,4+,Games,38,5,4,1
2048,15536128,840919914,USD,0,157882,4710,4.5,4.5,2.0.4,4+,Games,40,5,7,1
Pokémon TCG Online,629442560,841098932,USD,0,13559,155,3.5,4,2.44.2,9+,Games,24,5,1,1
BET NOW - Watch Shows,37992448,841118013,USD,0,967,507,2.5,3.5,3.3.0,17+,Entertainment,37,4,1,1
Windy ~ Sleep Relax Meditate & white noise sounds,95154176,841377297,USD,1.99,5285,259,4.5,4.5,4.2.3,4+,Health & Fitness,37,5,2,1
妙健康-健康自测管家,156249088,841386224,USD,0,0,0,0,0,4.2.1,17+,Health & Fitness,37,0,1,1
Missguided,85928960,842503500,USD,0,113,9,3.5,4.5,5.9.4,4+,Shopping,37,5,7,1
AirAttack 2,510278656,842617644,USD,0.99,229,34,4.5,5,1.1,9+,Games,37,5,1,1
Google Docs,199993344,842842640,USD,0,64259,138,4.5,4.5,1.2017.20203,4+,Productivity,37,4,69,1
Google Sheets,292418560,842849113,USD,0,24602,39,4.5,4.5,1.2017.20204,4+,Productivity,37,3,69,1
Wild Kratts World Adventure,170135552,844517266,USD,3.99,193,29,3,4,2.1,4+,Education,40,5,1,1
Funimate video editor: add cool effects to videos,104902656,844570015,USD,0,123268,64,4.5,4.5,6.5.7,12+,Photo & Video,37,4,7,1
Zombie Catchers,103388160,845918296,USD,0,16805,1136,4.5,4.5,1.17,12+,Games,38,5,10,1
WordNerd - The picture puzzle game for word nerds,161055744,846073598,USD,0,414,36,4.5,3.5,1.74,4+,Games,38,5,1,1
世界邦行程大师-出国自由行定制专家,83551232,847177468,USD,0,0,0,0,0,3.7.6,4+,Travel,37,0,1,1
Meipai,147106816,847334708,USD,0,1190,0,4.5,0,6.1.5,12+,Photo & Video,37,0,3,1
in-capturing moments in life,147728384,847347016,USD,0,16,0,4,0,3.1.0,12+,Photo & Video,38,0,3,1
Score! Hero,170775552,847492141,USD,0,85395,2856,4.5,4.5,1.55,4+,Games,37,5,12,1
Star Wars™: Commander,187205632,847985808,USD,0,253448,315,4.5,4.5,4.10.0,9+,Games,37,5,11,1
Piano Tiles (Don't Tap The White Tile),22286336,848160327,USD,0,172686,2026,4.5,4,4.1.1,4+,Games,38,4,13,1
100 Balls,23143424,848218959,USD,0,30967,845,4.5,4,4.2,4+,Games,37,5,1,1
The Easter Bunny Tracker,17702912,848276233,USD,1.99,38,9,2.5,1.5,2,4+,Entertainment,37,2,1,1
ALONE...,50423808,848515450,USD,0.99,465,3,4.5,5,1.0.10,4+,Games,37,5,1,1
8-Bit RPG Creator,40919040,848651098,USD,2.99,73,71,4,4,1.53,9+,Games,43,5,1,1
Thomas Was Alone,228364288,849095637,USD,4.99,1226,1022,5,5,2,9+,Games,38,5,1,1
"Union - Combine, Blend, and Edit Photos",52169728,849145835,USD,1.99,1372,378,4.5,5,1.5.4,4+,Photo & Video,37,5,2,1
KNFB Reader,106429440,849732663,USD,99.99,71,0,4.5,0,2.7.3,4+,Productivity,37,5,14,1
Kiwanuka,49516544,849796318,USD,0.99,1025,313,4.5,4.5,1.2,4+,Games,43,5,1,1
Candy Crush Soda Saga,241862656,850417475,USD,0,133394,101,4.5,4.5,1.91.5,4+,Games,40,5,6,1
Almanac Long-Range Weather Forecast,15704064,850417796,USD,0,12,4,1.5,1,4,4+,Weather,40,4,1,1
Ambition: Strategy War Game,54139904,850863885,USD,3.99,360,27,3.5,3.5,2.7,9+,Games,37,5,1,1
The Impossible Letter Game,25113600,852152318,USD,0,6956,380,4.5,4.5,5.2,4+,Games,37,3,1,1
Red Ball 4,105723904,852197796,USD,0.99,9818,177,4.5,4.5,1.3.11,4+,Games,38,5,15,1
Pet Buddies HD,108698624,852224786,USD,0,8227,178,4.5,4.5,1.0.27,4+,Games,24,5,1,1
No Brakes,21550080,852250176,USD,0,6865,171,4.5,4.5,1.3.9,4+,Games,40,5,1,1
Sounds app - Music And Friends,132413440,852318295,USD,0,5126,35,4.5,4,2.43,12+,Music,37,0,14,1
"Adobe Spark Video, Animated Videos in minutes",154832896,852555131,USD,0,4302,35,4.5,4.5,3.0.5,4+,Productivity,37,5,1,1
Looney Tunes Dash!,179526656,852801667,USD,0,25806,43,4.5,4,1.89,9+,Games,39,1,16,1
タップル誕生 - 出会いアプリで趣味から恋活・婚活,62878720,852801905,USD,0,37,1,4.5,5,2.2.1,17+,Social Networking,37,0,2,1
Summoners War,38124544,852912420,USD,0,137122,336,4.5,4,3.4.3,12+,Games,38,5,15,1
Mr Jack Pocket,100689920,853246110,USD,2.99,31,9,3.5,3,2.0.2,4+,Games,40,4,1,1
Botanicula,660328448,853706620,USD,4.99,959,99,4.5,4.5,1.1.3,9+,Games,37,5,16,1
Peggle Blast,454746112,853834250,USD,0,11528,1153,4,3.5,2.10.0,9+,Games,38,5,6,1
Webcams – EarthCam,43324416,853926670,USD,0,912,298,4,4.5,1.2.99,4+,Travel,37,5,1,0
Face Swap-r,3563520,854145102,USD,0,17,17,2.5,2.5,1,4+,Entertainment,40,0,1,1
Cooking Academy 2: World Cuisine (Full),133746688,854245283,USD,2.99,988,530,4.5,4.5,1.0.4,4+,Games,40,5,0,1
ikouhoushi,58945536,855062660,USD,0,0,0,0,0,3.1.83,17+,Book,37,1,3,1
Cinamatic,43502592,855274310,USD,2.99,937,9,3.5,4,1.6.4,4+,Photo & Video,37,5,9,1
MADDEN NFL Mobile,147190784,855627886,USD,0,230289,411,4.5,4.5,3.9.1,4+,Games,37,5,1,1
Wayward Souls,47943680,857555369,USD,6.99,2061,108,4.5,4.5,1.34,9+,Games,43,5,1,1
Pop Jump,130396160,857654965,USD,0.99,1,1,2,2,1.2.0,4+,Games,43,3,16,1
Disney Karaoke: Frozen,103239680,858226685,USD,6.99,313,80,3.5,3,1.7,4+,Music,38,5,12,1
Set up the airplane parts! - Work Experience-Based Brain Training App,126217216,858352213,USD,1.99,0,0,0,0,1.1.1,4+,Education,40,5,2,1
Super Knock and Run,42919936,858919777,USD,0,0,0,0,0,1.0.3,4+,Games,40,5,2,1
World of Tanks Blitz,2952593408,859204347,USD,0,41729,677,4.5,2.5,3.9.0,12+,Games,38,5,18,1
Game Studio Tycoon – Become A Game Developer!,137838592,859644120,USD,1.99,131,3,4.5,3,2.2,4+,Games,37,4,1,1
Ghost Lens+Scary Photo Video Edit&Collage Maker,102500352,860011430,USD,0,18316,756,5,4.5,3.91,12+,Photo & Video,40,5,3,1
全民炸金花-首款含电玩城百家乐的棋牌游戏,44426240,860380109,USD,0,22,1,5,5,2.0.9,17+,Games,40,4,2,1
Mud Bogger ( 3D Monster Truck Driving & Racing Games ),109277184,860454499,USD,0.99,16,9,2.5,2.5,1.2,9+,Games,43,5,8,1
Table Tennis Touch,318714880,860620713,USD,2.99,1701,120,4.5,5,2.2.1230,4+,Games,37,5,12,1
Kim Kardashian: Hollywood,239976448,860822992,USD,0,397730,467,4.5,4.5,6.6.0,12+,Games,38,5,1,1
Tantan,35807232,861891048,USD,0,235,0,4.5,0,2.7.4,17+,Social Networking,37,0,5,1
94%,121039872,862303071,USD,0,13805,20,4.5,4,3.3.2,4+,Games,37,4,9,1
オービス警報 - オービス/速度取締り&渋滞,40777728,862469459,USD,2.99,0,0,0,0,1.8.6,4+,Navigation,37,4,2,1
Flinch - Video Chat Staring Contest,88759296,862550306,USD,0,2134,7,3,1.5,1.7.4,17+,Social Networking,37,0,1,1
Fyuse - 3D Photos,118107136,862863329,USD,0,4126,10,4.5,4.5,4.1.0,12+,Photo & Video,37,0,25,1
パチスロ モンスターハンター 月下雷鳴,1997754368,862880884,USD,14.99,0,0,0,0,1.0.2,12+,Games,43,0,1,0
YouCam Makeup: Magic Makeup Selfie Cam,133124096,863844475,USD,0,14188,264,4.5,5,5.20.0,9+,Photo & Video,37,4,16,1
斗鱼--王者大神在直播,200382464,863882795,USD,0,266,1,2.5,1,2.5,4+,Entertainment,37,5,1,1
Mucho Party,87665664,863960527,USD,0,307,30,4.5,4.5,1.4.44,4+,Games,38,5,12,1
贝贝-8000万妈妈信赖的母婴正品特卖拼团商城,109491200,863998476,USD,0,6,0,3.5,0,5.9.03,4+,Shopping,38,0,1,1
Keystone Biology Practice Test,28784640,864130829,USD,0.99,6,0,3,0,1.1,4+,Education,37,1,1,1
Civilization Revolution 2,1009885184,864880531,USD,9.99,5416,2804,4,4,1.5.3,12+,Games,38,5,6,1
Kritika: The White Knights,1062202368,865958296,USD,0,5185,2,4.5,5,2.37.6,12+,Games,38,5,12,1
"Forest: Stay focused, be present",57554944,866450515,USD,1.99,1869,57,5,5,3.26.1,4+,Productivity,37,0,7,1
"8fit - Workouts, meal plans and personal trainer",101789696,866617777,USD,0,8730,1108,5,5,2.8.12,4+,Health & Fitness,37,4,4,1
iThoughts (mindmap),56014848,866786833,USD,11.99,287,3,4.5,3.5,4.7,17+,Productivity,37,5,11,1
Clash of Lords 2: New Age,207059968,867427452,USD,0,7795,25,4,4.5,2.0.65,9+,Games,38,5,1,1
SONIC Drive-In,71068672,867827909,USD,0,1645,109,4,4,3.0.0,4+,Food & Drink,37,0,1,1
Cupcake Mania™,167641088,867833019,USD,0,15336,332,4.5,4.5,1.5.6,4+,Games,43,5,9,1
botman - Real time video chat,86319104,867887231,USD,0,7,0,3,0,2017.5.1,17+,Social Networking,37,5,2,1
LINE: Disney Tsum Tsum,77043712,867964741,USD,0,65155,71,4.5,3.5,1.32.2,4+,Games,37,5,5,1
Best Fiends,271392768,868013618,USD,0,37584,8,4.5,4.5,4.6.1,4+,Games,37,5,1,1
Bitmoji - Your Personal Emoji,105198592,868077558,USD,0,37972,783,4.5,4,10.6.1,12+,Utilities,37,0,22,1
Pixel Cup Soccer,45298688,868123351,USD,0.99,64,1,4,5,1.5.3,4+,Games,38,5,1,1
Goat Simulator,436621312,868692227,USD,4.99,34819,167,4.5,4,1.9.3,9+,Games,38,5,1,1
Rocket Cars,154898432,868759616,USD,0,1404,549,4,4.5,1.1.2,4+,Games,38,5,12,1
Stealers Steal: A thief's quest for gold,120459264,868773703,USD,0.99,12,3,5,5,1.5.0,9+,Games,38,5,1,1
Pink Pong,17800192,868897264,USD,0,504,0,3.5,0,2.5,4+,Games,37,3,1,1
The Lost Ship,68837376,869011374,USD,0.99,262,153,4.5,4.5,1.7,4+,Games,40,5,1,1
Angry Birds Transformers,364130304,869231055,USD,0,106434,535,4.5,4.5,1.27.1,4+,Games,37,5,10,1
WorldCraft : 3D Build & Craft,185914368,869329921,USD,0.99,468,50,4,4,2.4.7,4+,Games,43,5,1,1
ViRATES[バイレーツ]-面白ネタまとめの決定版！,5863424,869757898,USD,0,0,0,0,0,1.2.0,17+,News,25,0,1,1
Tormentum - a Point & Click Adventure,367181824,869869881,USD,4.99,127,48,4.5,5,1.5.0,9+,Games,38,5,10,1
Copy My Data,1376256,870099476,USD,0,72,72,4,4,1.23,4+,Utilities,40,0,10,1
Implosion - Never Lose Hope,2610579456,870322730,USD,9.99,1644,469,4.5,4.5,1.2.4,12+,Games,35,5,1,1
虎牙直播-热门高清游戏互动直播平台,77289472,871095743,USD,0,38,0,3.5,0,4.7.0,17+,Entertainment,38,5,2,1
PHHHOTO - Look Alive,54254592,871169596,USD,0,4280,59,4,3,3.2,12+,Photo & Video,37,0,3,1
FOTONICA,263354368,871197819,USD,2.99,352,13,4.5,4.5,1.1.9,4+,Games,40,5,10,1
Sago Mini Road Trip,80607232,871230822,USD,2.99,343,10,4.5,4,1.3,4+,Education,38,5,1,1
Tomb Raider II,310942720,871235562,USD,0.99,330,31,4,4,1.0.3,12+,Games,38,4,7,1
Stay In The Line Pro,6758400,871458763,USD,0.99,474,107,4,4.5,1.0.3,4+,Games,40,0,1,1
Toca Life: Town,453559296,871694174,USD,2.99,3174,884,4.5,4,1.4.1,4+,Education,40,5,1,1
Timberman,72761344,871809581,USD,0,35587,118,4.5,4.5,3.1.2,4+,Games,40,4,1,1
Fresco — Be a part of the news,51374080,872040692,USD,0,219,1,4,4,3.1.5,12+,News,37,0,1,1
Torque Burnout,672060416,872424895,USD,0,2531,83,4,4.5,1.9.1,4+,Games,37,5,12,1
星になったカイロくん,186052608,872438427,USD,4.99,0,0,0,0,2.01,4+,Games,38,5,1,1
最後の英単語学習！マジタン,80379904,872461032,USD,0.99,0,0,0,0,3.0.0,4+,Education,38,0,1,1
Instant Repost for Instagram-Stories Repost Upload,7704576,872899311,USD,0,1528,144,4.5,3.5,3.5,12+,Utilities,37,4,1,1
"Powerful Silent Timer – Vibration Alarm for Library, Train etc.",2662400,873008064,USD,0.99,1,1,4,4,1.1.3,4+,Productivity,38,0,2,1
e袋洗-新用户领20元优惠券，20分钟上门取送,58715136,873474116,USD,0,0,0,0,0,5.4.2,17+,Lifestyle,38,0,2,1
LabQuest Viewer,17610752,874525259,USD,4.99,0,0,0,0,2.0.1,4+,Education,24,5,1,1
"Skater - Skate Legendary Spots, Perfect Board Feel",398277632,874845056,USD,4.99,2040,137,4,3.5,1.6.5,4+,Games,37,5,1,1
Elevate - Brain Training and Games,196350976,875063456,USD,0,58092,436,5,5,4.0.1,4+,Education,37,5,31,1
CalculationBook Pro,4824064,875152413,USD,2.99,7,1,4.5,4,1.10.1,4+,Utilities,37,5,2,1
Phonics Fun on Farm Educational Learn to Read App,99215360,875224191,USD,2.99,59,5,4,3.5,1.2.3,4+,Education,40,5,1,1
"Little Builders - Trucks, Cranes & Digger for Kids",245778432,875242534,USD,1.99,220,11,3.5,4.5,3.3,4+,Education,37,5,14,1
DragonBox Elements - Geometry Proofs,321501184,875267105,USD,4.99,118,20,4.5,4.5,1.1.5,4+,Education,40,5,21,1
Lumo Deliveries,230297600,875273243,USD,0,679,17,3,3.5,1.5.0,4+,Games,37,4,1,1
JibJab,113507328,875561136,USD,0,3755,2,4.5,5,4.5.3,9+,Entertainment,37,0,1,1
NFL Fantasy Football - Official NFL Fantasy App,81811456,876054082,USD,0,8234,4,3,3.5,2.10.1,4+,Sports,37,4,1,1
Smart Music: Streaming Videos and Radio,32728064,876217010,USD,0,17,0,4.5,0,4.0.1,12+,Music,37,4,2,1
Photo Editing Effects & Collage Maker - Effectshop,56615936,876291194,USD,0,422,3,4.5,4.5,4.0.1,4+,Photo & Video,37,5,5,1
喜马拉雅FM（听书社区）电台有声小说相声英语,130731008,876336838,USD,0,2111,0,5,0,6.3.6,12+,Book,37,5,2,1
Osmo Tangram,160265216,876510541,USD,0,200,2,4,3,2.4.6,4+,Games,24,5,12,1
Osmo Words,232315904,876514856,USD,0,121,0,4,0,2.4.6,4+,Games,24,5,12,1
E! Now,95158272,876520365,USD,0,5506,26,4.5,4,6.0.5,12+,Entertainment,37,5,1,1
Osmo Newton,536596480,876524974,USD,0,132,3,4,5,2.6.7,4+,Games,24,5,12,1
Fantasy Forest Story: Land Before Dragons,191102976,877831982,USD,0,7935,310,4.5,4.5,1.7.3,4+,Games,43,5,8,1
SHEIN Shopping - Women's Clothing & Fashion,58648576,878577184,USD,0,12663,102,4.5,4.5,5.2.7,12+,Shopping,37,5,7,1
Super Slowmo Shooter,19880960,878659964,USD,0.99,208,22,3.5,4,1.1,17+,Games,40,5,1,1
Adobe Photoshop Lightroom for iPhone,143550464,878783582,USD,0,1494,9,4,3,2.7.4,4+,Photo & Video,15,0,12,1
Microgue,30928896,879057314,USD,1.99,77,17,3.5,4,1.13,4+,Games,43,4,16,1
WSVN Hurricane Tracker,73956352,879157782,USD,0,40,0,4,0,4.22.260026988,4+,News,37,4,2,1
Google Slides,249625600,879478102,USD,0,9920,44,4,4.5,1.2017.20204,4+,Productivity,37,5,69,1
World Of Navy Ships,96100352,879828836,USD,1.99,5956,5956,4.5,4.5,1.0.0,12+,Games,43,5,1,1
Starry sky Camera,10113024,879908394,USD,1.99,0,0,0,0,3.2,4+,Photo & Video,37,2,2,1
SHAHID for iPhone,19706880,879915134,USD,0,176,29,2,2.5,2.7.9,4+,Entertainment,40,0,2,1
CCTV5,90850304,879996273,USD,0,14,1,1,1,2.2.7,17+,Sports,37,0,1,1
Angry Birds 2,446483456,880047117,USD,0,109104,3636,4,4.5,2.13.0,4+,Games,37,5,10,1
Two Dots,285004800,880178264,USD,0,139486,137,4.5,4.5,3.11.3,4+,Games,38,5,1,1
Gods of Olympus,116436992,880735556,USD,0,21414,540,4.5,5,1.12,9+,Games,37,5,12,1
QQ邮箱HD,146654208,880859615,USD,0,55,1,3,3,3.1,4+,Utilities,24,4,1,1
Assassin's Creed Identity,2538487808,880971164,USD,4.99,3517,1187,4,4,2.8.2,12+,Games,38,5,11,1
Turbo Dismount®,317992960,881155044,USD,0,24808,937,4.5,4.5,1.25.0,12+,Games,38,5,1,1
Candy Camera,61046784,881267423,USD,0,397,1,4,3,2.5.4,9+,Photo & Video,37,5,8,1
XCOM®: Enemy Within,3508826112,881270303,USD,9.99,2855,2515,4,4,1.1.0,17+,Games,38,5,9,1
Video Merger Pro Combine Multiple Videos to Video,40767488,881323364,USD,0.99,2604,11,4,1,1.7,4+,Photo & Video,37,5,1,1
RoverCraft Space Racing,475708416,881330346,USD,0,7375,42,4.5,4.5,1.28.1,4+,Games,37,5,1,1
Billionaire – Business Capitalist Tycoon!,83843072,881342787,USD,0,42058,602,4.5,4.5,1.8.3,12+,Games,37,5,1,1
Hoopa City,246142976,881404173,USD,2.99,444,26,4.5,4.5,2.3,4+,Education,40,5,5,1
SLOTS: TRUMP vs. HILLARY CLINTON Free Slot Games,168546304,882059071,USD,0,834,107,5,5,1.13,12+,Games,43,5,10,1
Beach Buggy Racing,115208192,882119723,USD,0,4386,42,4.5,4.5,1.2.13,9+,Games,37,4,1,1
Tractor Crew: Operation Cleanup,244719616,882248810,USD,1.99,8,3,4,3.5,2.0.9,4+,Games,40,5,1,1
ダイエットが続く！人気のカロリー・体重管理アプリ 「もぐたん」,45577216,882365789,USD,0,28,0,4.5,0,3.3.1,4+,Health & Fitness,37,0,1,1
Reckless Racing 3,784058368,882453590,USD,2.99,299,39,4,4,1.1.7,17+,Games,38,5,10,1
Dragon Mania Legends: Dragon Breeding Game,122903552,882507985,USD,0,34039,541,4.5,4.5,2.9.0,12+,Games,38,5,15,1
Heroes® of Might & Magic® III – HD Edition,1859333120,882687823,USD,9.99,800,203,3.5,4,1.2.0,12+,Games,24,5,8,1
XtraMath,74678272,882931712,USD,4.99,482,37,3,3,3.19.10,4+,Education,37,5,10,1
The Secret of Raven Rock,108105728,883144212,USD,0.99,173,111,4,4,1.1,4+,Games,38,5,11,1
Money - Track your money easily.,15391744,883179733,USD,0.99,5,0,4,0,3.0.6,4+,Finance,38,5,4,1
My Emma :),136275968,883237617,USD,0,8412,149,4.5,4.5,2.7.0,4+,Games,38,5,1,1
Need for Speed™ No Limits,1085844480,883393043,USD,0,34998,402,4.5,4.5,2.2.3,4+,Games,37,5,12,1
! OH Fantastic Free Kick + Kick Wall Challenge,162557952,883539642,USD,0,0,0,0,0,4,4+,Games,40,5,2,1
Game Cheats - Super-Mario Universe 2 Luigi Galaxy Starship Edition,45887488,883854755,USD,4.99,65,65,1,1,1,4+,Games,43,3,1,1
テレビ視聴,42018816,883882340,USD,0,0,0,0,0,2.4.8,4+,Entertainment,38,2,1,1
Monty Python's The Ministry of Silly Walks,421027840,883997728,USD,1.99,356,145,4,4.5,1.2.7,4+,Games,38,2,1,1
Lomotif Music Video Editor - Add Music & Effects!,138831872,884009993,USD,0,3507,24,4,4,2.2.0,4+,Photo & Video,37,5,20,1
AT&T Mobile Transfer - Free,26359808,884023735,USD,0,3024,86,4.5,5,3.4.3,4+,Utilities,38,1,2,1
Lucky Cactus,8708096,884377252,USD,9.99,378,378,3.5,3.5,1,4+,Entertainment,43,1,1,1
Magic Tiles : Music Maker - Don't Touch the White,36531200,884880797,USD,0,4944,564,4.5,4.5,2.7,4+,Games,37,5,1,1
"Adobe Photoshop Mix - Cut out, combine, create",202334208,885271158,USD,0,5253,87,4.5,4.5,2.7.1,4+,Photo & Video,37,5,19,1
Paradise Bay,322693120,885661130,USD,0,20383,404,4,4.5,2.5.0,4+,Games,38,5,13,1
Online Head Ball,111458304,885788690,USD,0,5160,6,4.5,4,18.97,4+,Games,40,4,9,1
THE KING OF FIGHTERS '98,131387392,885792725,USD,2.99,401,401,4.5,4.5,1,12+,Games,38,5,2,1
Dungeon Hunter 5 - Multiplayer RPG on iOS,2288456704,885823239,USD,0,22513,62,4.5,4.5,2.8.2,12+,Games,37,5,15,1
Love Msg,9677824,886059850,USD,0.99,0,0,0,0,2.8,4+,Social Networking,37,0,3,1
虎牙直播HD-热门高清游戏互动直播平台,115755008,886103288,USD,0,21,0,3.5,0,3.5.2,17+,Entertainment,24,5,2,1
Blackwell 1: Legacy,317931520,886212870,USD,2.99,86,42,4.5,4.5,1.7.0,12+,Games,43,5,1,1
Tubi TV - Watch Free Movies & TV Shows,50238464,886445756,USD,0,2368,1,4,5,4.0.1,17+,Entertainment,37,5,1,1
美柚经期助手(专业版)-月经·生理期预测，还能备孕育儿,108589056,886564208,USD,0.99,0,0,0,0,5.6.2,17+,Health & Fitness,38,0,2,1
FRAMED,357446656,886565180,USD,3.99,971,0,4.5,0,1.2,12+,Games,38,5,12,1
MultiCraft -- Survival Craft Build Sandbox Game,65483776,886666245,USD,0,1102,58,3.5,4,2.032,4+,Games,37,5,11,1
ArtPose Female Edition,151115776,886697025,USD,2.99,85,19,4,4,1.5,12+,Reference,40,4,1,1
