App Name,Size (bytes),App id,Currency,Price,Rating (All),Rating (Current),Avg Rating (All),Avy Rating (Current),Version,Rating(Content),Prefrence,Supp Devices,Screenshot,Supp Lang,Vpp Lic
Celebtwin: Celebrity Looks Like Lite,81773568,381722077,USD,0,1111,0,1.5,0,6.1,4+,Lifestyle,37,4,12,1
Onefootball - Soccer Scores & Live News,113814528,382002079,USD,0,3194,18,4.5,4.5,10.12,12+,Sports,37,5,13,1
SuperCam_Pro,27815936,382013715,USD,1.99,1399,24,2.5,2.5,4.3,4+,Business,43,0,7,1
カロリー管理（痩せるアプリ）,44402688,382045106,USD,3.99,10,0,4.5,0,5.4,17+,Health & Fitness,37,0,1,1
手机百度 - 百度一下你就得到,226406400,382201985,USD,0,1990,0,4.5,0,8.6.5,17+,Utilities,38,0,1,1
Sam's Club: Wholesale Shopping & Bulk Buy Deals,113119232,382497397,USD,0,8149,173,4,4.5,17.4,4+,Shopping,37,5,1,1
Splashtop Personal - Remote Desktop,55986176,382509315,USD,4.99,29376,11,4.5,5,2.7.4.1,4+,Business,24,5,11,1
eBay Kleinanzeigen - Free. Easy. Local.,63022080,382596778,USD,0,74,3,4.5,5,7.5.2,4+,Shopping,37,4,1,1
Viber Messenger – Text & Call,129657856,382617920,USD,0,164249,206,4.5,4.5,6.9.0,4+,Social Networking,37,5,32,1
Osmos,33989632,382991304,USD,2.99,14605,23,4.5,5,2.4.1,4+,Games,37,0,9,1
shopkick - Shopping Rewards & Discounts,74822656,383298204,USD,0,130823,29363,4.5,5,5.1.4,4+,Shopping,37,4,2,1
Decide Now!,3462144,383718755,USD,0.99,486,25,4.5,4,2.0.1,4+,Entertainment,37,5,9,1
"Ringtone Designer Pro - Create Unlimited Ringtones, Text Tones, Email Alerts, and More!",3462266,383819300,USD,0.99,8946,1776,4.5,4.5,1.9,4+,Music,43,0,1,1
The Secret of Grisly Manor,51794944,384282298,USD,0.99,1993,36,4,4,1.9.4,4+,Games,40,5,7,1
"Find My Family, Friends & iPhone - Life360 Locator",154507264,384830320,USD,0,43877,80,4.5,4.5,13.7.1,4+,Social Networking,37,0,13,1
Pocketbooth - the photo booth in your pocket,72586240,385145330,USD,0.99,2377,5,4.5,5,3.5,4+,Photo & Video,37,5,1,1
"乐视视频-白鹿原,欢乐颂,奔跑吧全网热播",184689664,385285922,USD,0,1590,6,4.5,5,7.1,17+,Entertainment,38,0,2,1
The Incident,19534848,385533456,USD,0.99,2070,16,4,4.5,1.7,4+,Games,37,5,1,1
ホットペッパービューティー/サロン予約,65892352,385724144,USD,0,9,0,4,0,4.14.1,4+,Lifestyle,37,0,1,1
Dictionary.com Dictionary & Thesaurus Premium,108836864,385756768,USD,3.99,11530,81,4.5,4.5,7.1.3,4+,Reference,37,0,1,1
Autohome-Find new＆Used Cars For Sale,89219072,385919493,USD,0,194,0,4,0,8.0.6,17+,Lifestyle,37,0,2,1
OPEN Forum,83138560,385957032,USD,0,200,0,3.5,0,6.3,4+,Business,37,0,1,1
Weibo HD,104387584,386098453,USD,0,16772,293,4.5,3,4.0.0,4+,Social Networking,24,4,3,1
Reckless Racing HD,77139968,386239683,USD,0.99,9,7,4,4.5,1.4.3,4+,Games,43,5,5,1
Bloons Super Monkey,28566528,386241770,USD,0.99,2113,20,3.5,2.5,1.5.4,4+,Games,40,5,1,1
Lotto Results - Mega Millions Powerball Lottery,7990272,386505750,USD,0,794,8,4,3.5,3.5.1,12+,News,37,5,1,1
IKEA Catalog,122979328,386592716,USD,0,8939,15,4,1.5,17.1,4+,Lifestyle,37,5,29,1
QQ安全中心,32918528,387109554,USD,0,308,0,3.5,0,6.9.8,17+,Utilities,37,0,1,1
Free IQ Test: Calculate your IQ,4034560,387310377,USD,0,5,1,2,1,3.0.2,4+,Education,38,0,2,1
Infinity Blade,624107810,387428400,USD,0.99,326482,177050,5,5,1.4.1,12+,Games,43,5,13,1
淘宝 - 随时随地，想淘就淘,309673984,387682726,USD,0,3801,6,4,4,6.7.2,4+,Shopping,37,1,1,1
Virtual Regatta Offshore,123541504,387893495,USD,0,209,1,3.5,5,2.2.1,4+,Games,37,5,1,1
iSlash,27619328,388130466,USD,0.99,33868,463,4.5,4.5,1.5.4,4+,Games,43,0,1,1
Ugly Meter™,30441472,388336485,USD,0.99,13741,58,3.5,2.5,4.6,9+,Entertainment,43,4,1,1
"Muslim Pro: Ramadan 2017 Prayer Times, Azan, Quran",100551680,388389451,USD,0,18418,706,4.5,5,9.2.1,4+,Reference,37,5,16,1
Carbs & Cals - Diet & Diabetes,209295360,388459613,USD,4.99,21,0,1.5,0,4.0.5,4+,Health & Fitness,37,5,1,1
2XL Supercross HD,270729216,388462078,USD,4.99,1588,6,3.5,4.5,1.2.1,4+,Games,37,5,7,1
Fly Delta,140803072,388491656,USD,0,8094,191,3,2.5,4.2.2,4+,Travel,37,0,1,1
Google Authenticator,17235968,388497605,USD,0,1652,202,3,2.5,3.0.0,4+,Utilities,38,1,32,1
CamScanner +| PDF Document Scanner and OCR,98450432,388624839,USD,0.99,5482,25,4.5,4.5,4.4.2,4+,Productivity,37,0,14,1
Pocket Anatomy - Interactive 3D Human Anatomy and Physiology.,685733888,388633565,USD,13.99,611,186,4.5,4.5,6,12+,Medical,37,5,1,1
"Flashlight for iPhone , iPod and iPad",64041984,388838723,USD,0,26697,3109,4.5,4.5,4.1.1,4+,Utilities,37,5,1,1
赶集网-工作生活啥都有！,106115072,388932995,USD,0,317,0,4,0,7.9.9,17+,Lifestyle,38,0,1,1
The Sims 3 Ambitions,444821504,389204861,USD,4.99,14202,638,3.5,3.5,1.1.83,12+,Games,40,5,10,1
Bookshelf,106445824,389359495,USD,0,2064,2,2.5,4,3.9.5,4+,Education,37,5,32,1
QQ同步助手-新机一键换机必备工具,72941568,389481236,USD,0,746,1,4.5,5,6.7.8,4+,Utilities,40,0,1,1
Der Feueralarm,30711808,389543438,USD,0.99,0,0,0,0,1.2,12+,Entertainment,40,5,1,1
POF - Best Dating App for Conversations,59248640,389638243,USD,0,52642,16,3.5,3.5,5.9,17+,Social Networking,37,5,31,1
NFL,131428352,389781154,USD,0,27317,2,2.5,5,14.1.4,4+,Sports,37,1,1,1
Vernier Video Physics,40472576,389784247,USD,4.99,76,2,4,1,3.0.4,4+,Education,37,5,5,1
Instagram,113954816,389801252,USD,0,2161558,1289,4.5,4,10.23,12+,Photo & Video,37,0,29,1
"Due — Reminders, Countdown Timers",32130048,390017969,USD,4.99,2554,93,4.5,3.5,2.4.2,4+,Productivity,37,5,17,1
UFO on Tape,35359744,390109631,USD,0.99,1058,3,3.5,3.5,1.5,4+,Games,37,3,1,1
Catan HD,812010496,390422167,USD,1.99,10382,281,4,3.5,4.6.2,4+,Games,24,5,6,1
Polar Plunge ™,3700705,390523040,USD,0.99,1428,1417,3.5,3.5,1.0.0,4+,Games,47,0,1,1
Sunday Ticket,92392448,390577714,USD,0,3134,160,2.5,3,2.6.041,4+,Entertainment,24,4,1,1
央视影音HD-海量央视内容高清直播,64325632,391071343,USD,0,596,0,2.5,0,6.1.55,4+,Entertainment,24,5,3,1
Neuroshima Hex,511094784,391297152,USD,4.99,4378,251,4.5,4.5,3,9+,Games,43,5,1,1
"Maps 3D PRO - GPS for Bike, Hike, Ski & Outdoor",25960448,391304000,USD,4.99,280,12,4,4,4.1.4,4+,Navigation,37,0,6,1
ArtRage,58826752,391432693,USD,4.99,1045,2,4,2.5,2.1.11,4+,Entertainment,24,5,7,1
Sleep Talk Recorder,25309184,391767653,USD,0,1110,31,4.5,3.5,5.4.4,17+,Utilities,38,0,31,1
Spider Solitaire by MobilityWare,39446528,391855805,USD,4.99,11154,1862,4.5,5,3.2.1,4+,Games,38,5,3,1
iSleeping by iSommeil SARL,24419328,391947489,USD,0,0,0,0,0,2.7.1,4+,Medical,38,0,3,1
中国建设银行,209245184,391965015,USD,0,258,0,2,0,4.0.3.005,17+,Finance,37,0,1,1
Lane Splitter,106458112,392084834,USD,0.99,44567,202,4.5,4.5,5.2.1,4+,Games,38,4,1,1
Ryder Cup 2016 – Hazeltine National Golf Club,116247552,392186427,USD,0,3818,69,2.5,1.5,4.1.2,4+,Sports,37,1,1,0
Noteshelf,117406720,392188745,USD,9.99,7562,9,4.5,4,11.9.6,4+,Productivity,24,5,7,1
The Legend of Spookley the Square Pumpkin,36942848,392198579,USD,2.99,120,12,4.5,4.5,2.6.1,4+,Book,37,4,1,1
BUBBLE BOBBLE DOUBLE,56954817,392252535,USD,4.99,206,128,3,3.5,2.0.0,4+,Games,47,5,1,1
Paprika Recipe Manager,10432512,392408028,USD,4.99,1755,83,4.5,4.5,2.2.2,17+,Food & Drink,24,5,16,1
ToonCamera,29494272,392538848,USD,1.99,1037,95,4.5,4.5,4,4+,Photo & Video,37,5,13,1
Sonic The Hedgehog 4™ Episode I,124710912,392788790,USD,2.99,4755,132,4,3.5,1.5,9+,Games,38,5,1,1
Cisco AnyConnect,46872576,392790924,USD,0,825,28,3.5,4,4.0.05066,4+,Business,40,1,1,1
GroupMe,66864128,392796698,USD,0,28260,294,4.5,4.5,5.9.0,4+,Social Networking,37,1,14,1
招商银行,154910720,392899425,USD,0,306,1,3.5,1,5.3.0,12+,Finance,37,0,2,1
Jenga,97562624,392915994,USD,0,32527,4411,4.5,4,1.7.6,4+,Games,43,5,1,1
"Zappos: shop shoes & clothes, fast free shipping",70325248,392988420,USD,0,103655,39452,5,5,3.9.0,4+,Shopping,37,4,1,1
"Printer Pro - Print photos, pdf and emails",98820096,393313223,USD,6.99,15981,440,4.5,4.5,5.4.11,4+,Productivity,37,5,9,1
Sephora Makeup & Beauty App – Insider Tips & Style,147001344,393328150,USD,0,15593,301,4.5,5,17.3,4+,Shopping,37,0,1,1
欧路英语词典 Eudic 增强版,152671232,393670998,USD,2.99,206,2,4,3.5,8.2.1,17+,Reference,37,5,3,1
爱奇艺 - 电视剧电影综艺娱乐视频播放器,235160576,393765873,USD,0,786,0,3.5,0,8.5.0,17+,Entertainment,38,0,2,1
Mathmateer®,26029056,393989284,USD,1.99,1207,2,4.5,4.5,2.3,4+,Education,37,5,1,1
Battleheart,275481600,394057299,USD,2.99,6879,54,4.5,4.5,1.6,9+,Games,38,5,1,1
Youku HD,145140736,394075284,USD,0,5683,7,4,4.5,5,12+,Entertainment,24,5,1,1
Bowitter for iPhone,3174400,394342281,USD,0.99,0,0,0,0,1.5.0,4+,Social Networking,43,0,2,1
Need for Speed™ Hot Pursuit,1269152768,394732447,USD,4.99,5059,20,4,3.5,1.3.10,4+,Games,37,5,8,1
Instant Heart Rate+: Heart Rate & Pulse Monitor,189514752,395042892,USD,4.99,10158,475,4.5,4.5,5.72,4+,Health & Fitness,37,0,31,1
去哪儿旅行-预订机票酒店火车票特价旅游自由行,131723264,395096736,USD,0,291,0,4,0,4.10.12,17+,Travel,37,5,1,1
NOAA Hurricane Center,8069120,395148744,USD,1.99,31,15,3,3,3.5,4+,Weather,43,0,1,1
CVS Pharmacy,129167360,395545555,USD,0,35981,237,4,4,3.4.1,12+,Shopping,37,0,1,1
Age of Zombies™,53805056,395627741,USD,0.99,14493,384,4.5,4.5,1.2.81,12+,Games,40,5,1,1
AVPlayer,39790592,395680819,USD,2.99,853,11,4,5,2.84,17+,Entertainment,40,0,11,1
土豆视频HD—高清影视综艺视频播放器,68668416,395893124,USD,0,990,4,3,2,5.5.2,12+,Entertainment,24,4,1,1
土豆（短视频分享平台）,88601600,395898626,USD,0,676,0,3,0,6.3.3,12+,Entertainment,37,0,1,1
Spider Solitaire Free by MobilityWare,91588608,395979574,USD,0,128739,5515,4.5,4.5,3.4.0,4+,Games,38,5,3,1
The Calculator,71177216,396082453,USD,2.99,1556,25,4.5,5,4.7.0,4+,Utilities,38,5,11,1
Game Dev Story,191455232,396085661,USD,4.99,12331,11,4.5,4.5,2.09,4+,Games,38,5,5,1
French Words for Kids - Learn Letter Sounds,35518464,396224808,USD,3.99,22,1,4.5,5,5.0.1,4+,Education,37,5,2,1
Death Worm,29303808,396669943,USD,0.99,6527,15,4,4,1.65,12+,Games,37,5,1,1
Cartoon Wars 2: Heroes,42482779,396837225,USD,0.99,13049,1180,4.5,4.5,111,12+,Games,43,0,1,1
MSNBC,92997632,396885309,USD,0,3692,27,3.5,2,6.0.5,12+,News,37,5,1,1
Super Stickman Golf,88879104,397049430,USD,2.99,41446,566,4.5,4.5,2,4+,Games,43,5,1,1
Black Friday 2017 Ads App - BlackFriday.fm,23296000,397533889,USD,0,8221,0,4.5,0,3.0.3,4+,Shopping,37,0,1,1
Hotel Dash Deluxe,50085888,397836467,USD,0.99,36190,221,4.5,4,1.27.3,4+,Games,43,4,1,1
Backbreaker 2: Vengeance,83214336,397951063,USD,0.99,14491,304,4.5,4.5,1.3.6,4+,Games,40,5,1,1
The Calculator - Free and Easy Calculating!,84945920,398129933,USD,0,99244,1760,4.5,4.5,4.7.2,4+,Utilities,38,5,11,1
出会い系アプリ i-Mail（アイメール）,3833856,398166286,USD,0,0,0,0,0,2.1.2,17+,Social Networking,43,0,1,1
Angry Birds Seasons HD,710486016,398329664,USD,0,75714,481,4,4.5,6.6.1,4+,Games,24,5,1,1
Gravity Guy,22577152,398348506,USD,0.99,35161,1316,4.5,4,1.4.4,9+,Games,43,0,1,1
"Fooducate - Lose Weight, Eat Healthy,Get Motivated",48590848,398436747,USD,0,11875,73,4.5,4.5,4.981,4+,Health & Fitness,37,0,1,1
招商银行信用卡掌上生活,160764928,398453262,USD,0,122,0,2.5,0,5.5.9,17+,Finance,37,0,1,1
myChevrolet,85515264,398596699,USD,0,1083,36,2,2.5,3.6.0,17+,Lifestyle,37,0,4,1
Puzzle Quest 2,1319796736,398687544,USD,2.99,1575,104,3.5,4,1.3.4,12+,Games,38,5,1,1
Mountain Biker,165394432,398860966,USD,1.99,24,7,3.5,4,1.0.3,4+,Games,37,5,8,1
Yurekuru Call,56609792,398954883,USD,0,53,0,4,0,3.4.7,4+,Weather,37,5,2,1
Stratego® Single Player,195406848,398975927,USD,2.99,739,145,3.5,4,1.3.9,4+,Games,40,5,1,1
Text Free: Free Texting + Calling + MMS,136184832,399355755,USD,0,100477,35,4,4.5,9.25,4+,Lifestyle,37,5,1,1
腾讯新闻-头条新闻热点资讯掌上阅读软件,114878464,399363156,USD,0,718,4,4,2.5,5.3.6,12+,News,37,0,1,1
Merriam-Webster Dictionary,155593728,399452287,USD,0,16849,1125,4.5,4.5,4.1,4+,Reference,38,1,12,1
中国银行手机银行,251711488,399608199,USD,0,192,2,1.5,3,3.0.7,4+,Finance,38,0,1,1
Learn English quickly with MosaLingua,51665920,399804936,USD,4.99,7,0,5,0,9.2,12+,Education,38,5,5,1
Reiner Knizia's Ra,34992128,400213892,USD,3.99,1114,110,4.5,4,1.5.1,4+,Games,45,5,1,1
Guitar Pro,34405376,400666114,USD,6.99,1218,11,4,4.5,1.7.3,4+,Music,38,5,12,1
Flick Golf!,59663360,400882072,USD,0.99,9948,211,4.5,4,1.8.1,4+,Games,40,0,1,1
DirectVR Remote for DirecTV,7497728,400971700,USD,0.99,528,1,4,2,4.4.1,4+,Utilities,37,0,1,1
World of Goo,119131136,401301276,USD,4.99,4675,15,4.5,5,1.6,4+,Games,37,5,1,1
Airbnb,243776512,401626263,USD,0,22302,0,4,0,17.22,4+,Travel,37,5,29,1
UPAD 3,34397184,401643317,USD,5.99,3849,164,4,4.5,3.29,4+,Productivity,24,5,2,1
Tagesschau,83928064,401644893,USD,0,233,56,4,5,2.1.1,12+,News,37,5,1,1
iExit Interstate Exit Guide,9784320,401746066,USD,0,1798,8,4.5,4.5,9.2.2,4+,Travel,37,5,1,1
Genius Scan+ - PDF Scanner,43338752,401818935,USD,7.99,916,39,4.5,4.5,4.1.6,4+,Business,37,5,10,1
iSafe Pro,95949824,402012828,USD,0.99,2956,94,4.5,4,10.11,17+,Utilities,37,0,32,1
NBA JAM by EA SPORTS™,410202112,402370879,USD,4.99,21648,460,4,3.5,1.1.35,4+,Games,37,0,8,1
iHandy Translator Pro,30382080,402422247,USD,2.99,5163,86,4.5,4.5,1.3.1,4+,Reference,38,0,11,1
AR Missile - Automatic Target Tracking,17178624,402614251,USD,0.99,49,2,4.5,4.5,1.11,4+,Entertainment,38,0,2,1
"QuakeFeed Earthquake Map, Alerts, and News",70262784,403037266,USD,0,6081,15,4.5,4.5,4.1,4+,Weather,37,5,1,1
Dungeon Raid,11911065,403090531,USD,0.99,4401,2927,5,5,1.3.4,9+,Games,47,0,1,0
Badoo Premium - Meet new people. Extra features.,157370368,403684733,USD,2.99,2231,3,4.5,5,5.8.0,17+,Social Networking,37,4,30,1
Fruit Ninja®,163801088,403858572,USD,0,327025,82,4.5,4,2.5.1,4+,Games,38,5,13,1
LEGO Harry Potter: Years 1-4,475697678,404086528,USD,4.99,10463,5018,4,4,2.4,9+,Games,43,5,1,1
Rat On A Skateboard,9458688,404095058,USD,1.99,28672,11,4.5,4.5,1.22.1,4+,Games,37,3,1,1
iTrackBites Plus - Smart Weight Loss Tracker & Points Calculator for Diet Nutrition Watchers,67922944,404299862,USD,3.99,4716,718,4.5,4.5,5.5,12+,Health & Fitness,38,5,1,1
Pocket God: Journey To Uranus,118435840,404405151,USD,1.99,6278,98,3.5,3.5,1.05.05,9+,Games,43,5,1,1
ファッション通販 ZOZOTOWN,43611136,404529222,USD,0,0,0,0,0,4.8.2,4+,Shopping,37,0,2,1
Bloons TD 4,23447492,404553553,USD,2.99,8304,1401,4.5,4.5,3.6.1,4+,Games,47,0,1,1
Cartoon Network App – Teen Titans Go! And more!,101873664,404593641,USD,0,15984,97,3,3.5,3.6,9+,Entertainment,37,5,1,1
SkyView® - Explore the Universe,93429760,404990064,USD,1.99,5079,241,4.5,4.5,3.5.1,4+,Education,37,5,1,1
Coach Guitar - Lessons & Easy Tabs For Beginners,132141056,405338085,USD,0,2416,45,4.5,4.5,4.8.1,4+,Music,37,5,12,1
Lobi,38540288,405548206,USD,0,36,0,4,0,9.1.5,17+,Social Networking,37,0,4,1
MONOPOLY for iPad,979909632,405622181,USD,4.99,8165,110,3.5,3.5,1.1.93,4+,Games,24,5,8,1
"聚力视频HD-人民的名义,跨界歌王全网热播",90725376,405667771,USD,0,7446,8,4,4.5,5.0.8,12+,Entertainment,24,4,1,1
Eden - World Builder,122429440,405743220,USD,0.99,26419,1157,4,4.5,2.1,9+,Games,43,5,1,1
"Holiday Greetings - 3D Animations, Emoji, Emoticons, Sounds & Videos for Special Occasions",12783616,405891908,USD,0.99,208,13,4,4,10.33,17+,Entertainment,38,4,1,1
Puffin Browser Pro,63474688,406239138,USD,3.99,7565,80,3.5,3,5.2.0,17+,Utilities,37,5,28,1
8mm Vintage Camera,22227968,406541444,USD,1.99,3040,14,4.5,4,2.5.1,4+,Photo & Video,37,0,4,1
GasBuddy,145240064,406719683,USD,0,145549,330,4.5,4.5,4.4.6.1,17+,Travel,37,4,1,1
Paprika Recipe Manager for iPhone,10426368,406732590,USD,4.99,835,84,4.5,4.5,2.2.1,17+,Food & Drink,37,0,16,1
BillMinder - Bill Reminder and Organizer,4278742,407262212,USD,1.99,4262,668,4.5,4,3.7.6,4+,Finance,43,0,6,1
myCardLists Christmas Card Address Label Printing,21371904,407375789,USD,1.99,219,1,4,5,4.4,4+,Utilities,37,5,1,1
Capital One Mobile,273259520,407558537,USD,0,56110,57,4.5,4,5.19.1,4+,Finance,37,5,2,1
HotelTonight - Great Deals on Last Minute Hotels,79332352,407690035,USD,0,32341,1707,4.5,5,10.15,12+,Travel,37,5,6,1
The 7th Guest,655987075,407707744,USD,4.99,1419,216,4,3.5,7.5,12+,Games,43,5,1,1
Stack the Countries®,188030976,407838198,USD,2.99,3303,37,4.5,4.5,2.7,4+,Education,40,5,1,1
"腾讯视频HD-楚乔传,明日之子6月全网首播",123563008,407925512,USD,0,2058,4,4,4,5.1.5,17+,Entertainment,24,5,3,1
Secret of Mana,192136192,407949800,USD,7.99,990,50,4,3.5,3.2.0,9+,Games,37,0,6,1
AVPlayerHD,39835648,407976815,USD,2.99,1986,14,4,4.5,2.84,17+,Entertainment,24,5,11,1
SimplePhysics,8773632,408233979,USD,1.99,8981,66,4.5,4,2.1.3,9+,Games,43,5,1,1
Hot Springs Story,183409664,408854559,USD,4.99,554,1,4.5,1,2.02,4+,Games,38,5,6,1
The Guardian,92966912,409128287,USD,0,8176,13,5,5,4.3,12+,News,37,5,1,1
Annabel Karmel's Baby & Toddler Recipe App,104406016,409157308,USD,4.99,53,5,2,1,1.29,4+,Food & Drink,37,5,1,1
SecurityCam for iPhone,10469376,409299054,USD,0.99,6,1,1,1,1.131,4+,Photo & Video,39,0,2,1
La Banque Postale,23792640,409362880,USD,0,8,0,3,0,5.5.0,4+,Finance,37,5,1,1
"My Score Plus Weight Loss, Food & Exercise Tracker",60144640,409395695,USD,0,467,1,4,5,4.2.1,4+,Health & Fitness,37,0,1,1
爱奇艺HD -《欢乐颂2》电视剧热播,154600448,409563112,USD,0,2394,0,4,0,8.5.1,17+,Entertainment,24,5,2,1
Quit Pro,33914880,409605521,USD,0.99,287,18,4.5,4.5,3,12+,Health & Fitness,37,0,3,1
Splice - Video Editor + Movie Maker by GoPro,123070464,409838725,USD,0,28189,2723,4.5,5,3.5.3,4+,Photo & Video,37,5,22,1
Localscope - Find places and people around you,13852672,409869453,USD,2.99,868,8,4.5,4.5,4.5,12+,Navigation,37,0,21,1
Slingo Supreme HD,60013568,409890132,USD,0.99,4094,15,4.5,3.5,2.1.46,4+,Games,24,5,1,1
VLC Streamer,82395136,410031728,USD,2.99,3152,41,4.5,4.5,5.71,4+,Entertainment,37,5,34,1
Low Carb Diet Tracker PRO by Carb Manager,57810944,410089731,USD,2.99,2950,1671,4.5,4.5,4.4.3,4+,Health & Fitness,37,5,12,1
NOAA Weather Radio,14232576,410148139,USD,3.99,3245,53,4,4,9.4.5,4+,Weather,37,0,1,1
Mad Skills Motocross,16949248,410229362,USD,0.99,9341,53,4.5,3.5,3.7.0,12+,Games,43,5,1,1
Pearson eText,21079040,410315894,USD,0,981,4,2.5,2,1.11,4+,Education,24,5,8,1
QWOP for iOS,27227934,410319945,USD,0.99,735,288,4,4.5,1.07,4+,Games,43,4,1,1
"Sleep Pillow Sounds: white noise, rain, ocean, fan",124150784,410351918,USD,2.99,15116,2692,4.5,5,7.4,4+,Health & Fitness,37,5,31,1
Microsoft OneNote,233533440,410395246,USD,0,39638,1213,4.5,4.5,16,4+,Productivity,37,5,33,1
PlayStation®App,20168704,410896080,USD,0,7256,491,3,2.5,4.20.9,12+,Entertainment,37,4,19,1
Scan - QR Code and Barcode Reader,10058752,411206394,USD,1.99,12590,126,4.5,3.5,2.7,4+,Utilities,38,4,14,1
Carnivores: Ice Age Pro,198701056,411430426,USD,2.99,13258,62,4.5,4,1.71,12+,Games,37,5,4,1
花しらべ 花認識/花検索,813500416,411608323,USD,6.99,0,0,0,0,3.4.1,4+,Reference,37,5,1,1
Fighter Verses - memorize bible verses,13778944,411711646,USD,2.99,331,1,4.5,1,4.0.8,4+,Reference,37,4,3,1
Schoology,120382464,411766326,USD,0,1777,9,3,4,3.15.0,4+,Education,37,5,4,1
iDarkroom,29369344,411843682,USD,0.99,554,1,4.5,4,2.6,4+,Photo & Video,37,0,31,1
"GolfNow – Book Tee Times, Golf GPS, Scorecard",75874304,411930498,USD,0,7535,99,4,4.5,2.16.6,4+,Sports,37,5,3,1
Hudl,233934848,412223222,USD,0,2622,3,3.5,2.5,5.12.1,4+,Sports,37,3,1,1
"乐视视频HD-白鹿原,欢乐颂,奔跑吧全网热播",136668160,412395632,USD,0,2340,1,4,1,6.1.4,17+,Entertainment,24,5,2,1
TEDiSUB - Enjoy TED Talks with Subtitles,44099584,412403556,USD,0,823,136,4.5,5,5.7.2,12+,Entertainment,37,1,3,1
SkyDroid - Golf GPS,25606144,412792865,USD,1.99,261,1,4,5,1.10.1,4+,Sports,37,0,1,1
Verbrechen - echte Polizeifälle aus Deiner Umgebung,8161280,413246702,USD,1.99,0,0,0,0,3.0.1,4+,News,38,5,1,1
Legendary Wars,247508992,413423472,USD,0.99,29739,2253,4.5,5,2.3,9+,Games,43,5,1,1
ナビタイム ドライブサポーター - NAVITIMEのカーナビアプリ,125665280,413487517,USD,0,0,0,0,0,4.28.0,4+,Navigation,37,5,1,1
Weather Radio by WDT,22879232,413511993,USD,4.99,1359,26,3,3,3.0.5,4+,Weather,38,5,1,1
Home Design 3D - 3D Printing Edition,210538496,413515229,USD,6.99,6001,72,4.5,4.5,4.1.1,4+,Productivity,37,5,16,1
マクドナルド - McDonald's Japan,61166592,413618155,USD,0,10,0,3,0,4.0.12,4+,Food & Drink,38,0,1,1
SkyView® Free - Explore the Universe,87593984,413936865,USD,0,4188,602,4.5,4.5,3.5.1,4+,Education,37,5,1,1
搜房网房天下-新房二手房租房交易平台,156446720,413993350,USD,0,89,0,4,0,8.4.3,4+,Lifestyle,37,3,3,1
WordFoto,5800960,414002091,USD,1.99,513,10,4,3.5,1.1.1,4+,Photo & Video,38,5,1,1
IRS2Go,10110976,414113282,USD,0,1329,47,3,3,5.3.1,17+,Finance,37,4,2,1
手机京东-首次购买可领取188元优惠券,242618368,414245413,USD,0,361,4,3.5,1.5,6.1.0,17+,Shopping,38,0,2,1
搜狐视频HD-欢乐颂2 全网首播,79696896,414430589,USD,0,3768,5,4,3,6.6,17+,Entertainment,24,5,1,1
WeChat,182624256,414478124,USD,0,34584,100,4.5,4,6.5.8,12+,Social Networking,38,4,21,1
QQ音乐-来这里“发现・音乐”,154551296,414603431,USD,0,745,7,3.5,5,7.5,4+,Music,37,0,3,1
Google Translate,65281024,414706506,USD,0,26786,27,3.5,4.5,5.10.0,4+,Reference,37,5,59,1
Pocket Casts,48323584,414834813,USD,3.99,1911,39,4,4.5,6.7.1,9+,News,37,5,1,1
The Lost City,106427392,414835676,USD,1.99,1393,33,4.5,4.5,1.09,4+,Games,40,5,16,1
Tasty Planet,22515712,415069562,USD,2.99,430,35,4.5,4.5,1.6,9+,Games,43,0,1,1
Feed the Head,18358272,415138546,USD,1.99,193,40,4.5,4,2.1,4+,Games,38,5,1,1
ContactsBook -AddressBook Organizer,7100416,415468221,USD,0.99,7,1,4.5,4,1.15.1,4+,Utilities,37,0,2,1
安居客-二手房、新房、租房的找房助手,107184128,415606289,USD,0,84,0,4.5,0,10.7,4+,Lifestyle,37,5,2,1
"汽车之家-提供新车,二手车报价及资讯",54815744,415842508,USD,0,116,3,4,5,3.8.5,17+,Lifestyle,24,5,1,1
PhotoSync – transfer and backup photos & videos,65495040,415850124,USD,2.99,4352,33,4.5,5,3.2,4+,Photo & Video,37,5,8,1
My Verizon,150791168,416023011,USD,0,126948,107245,4.5,4.5,5.10.0,4+,Utilities,37,3,2,1
Meitu,142101504,416048305,USD,0,6478,21,5,5,6.7.0,4+,Photo & Video,37,0,5,1
Talking Ben the Dog for iPad,78565376,416345444,USD,0,31116,77,4,4.5,3.4.1,4+,Entertainment,24,5,13,1
中国联通手机营业厅客户端(官方版),78774272,416457422,USD,0,248,1,3,1,5.3,4+,Utilities,38,0,2,1
Bodyweight Training: You Are Your Own Gym,425657344,416981420,USD,4.99,3326,289,5,5,4.5.3,9+,Health & Fitness,38,5,5,1
唯品会-欢乐颂2独家电商 同款热卖,160313344,417200582,USD,0,100,0,4.5,0,6.1.2,12+,Shopping,38,0,1,1
GMX Mail,100336640,417352269,USD,0,102,1,4.5,5,6.2,4+,Productivity,37,5,2,1
Talking Carl,64342016,417373312,USD,0.99,3662,37,4.5,4,9,4+,Entertainment,37,5,8,1
Tiny Wings,30252032,417817520,USD,0.99,219418,328,4.5,4.5,2.2,4+,Games,37,0,6,1
